loan_id|loan_amnt|term|emp_title|emp_length|home_ownership|annual_inc|inc_verification_status|issue_date|purpose|zip_code|addr_state|application_type
1830933|40000|60 months|Security Officer|10+ years|MORTGAGE|122000|Source Verified|Aug-18|debt_consolidation|606xx|IL|Individual
1830934|11000|36 months|Sales Manager|9 years|RENT|22000|Source Verified|Aug-18|debt_consolidation|328xx|FL|Individual
1830935|28000|36 months|Carpenter|8 years|OWN|100000|Verified|Aug-18|debt_consolidation|104xx|NY|Individual
1830936|6000|36 months|Accountant|6 years|RENT|100000|Source Verified|Aug-18|major_purchase|454xx|OH|Individual
1830937|1000|36 months||n/a|MORTGAGE|16236|Not Verified|Aug-18|other|765xx|TX|Individual
1830938|18000|36 months|Accountant|6 years|MORTGAGE|105000|Verified|Aug-18|debt_consolidation|080xx|NJ|Individual
1830939|18000|36 months|Accountant|4 years|RENT|85000|Not Verified|Aug-18|credit_card|113xx|NY|Joint App
1830940|20000|36 months|Accountant|10+ years|MORTGAGE|111000|Not Verified|Aug-18|debt_consolidation|880xx|NM|Individual
1830941|32750|60 months|Accountant|2 years|MORTGAGE|36000|Not Verified|Aug-18|debt_consolidation|431xx|OH|Joint App
1830942|6000|36 months||9 years|RENT|29000|Verified|Aug-18|credit_card|611xx|IL|Individual
1830943|6000|36 months|Accountant|< 1 year|RENT|25000|Not Verified|Aug-18|car|483xx|MI|Individual
1830944|6000|36 months||n/a|RENT|33000|Not Verified|Aug-18|debt_consolidation|959xx|CA|Individual
1830945|22000|60 months|Accountant|1 year|RENT|41000|Verified|Aug-18|debt_consolidation|980xx|WA|Individual
1830946|40000|60 months|Accountant|1 year|MORTGAGE|110000|Verified|Aug-18|debt_consolidation|601xx|IL|Joint App
1830947|40000|36 months|Accountant|1 year|RENT|40000|Not Verified|Aug-18|credit_card|321xx|FL|Joint App
1830948|28725|60 months|Accountant|10+ years|MORTGAGE|90754|Source Verified|Aug-18|debt_consolidation|357xx|AL|Individual
1830949|10000|60 months|Accountant|3 years|RENT|28000|Not Verified|Aug-18|debt_consolidation|932xx|CA|Individual
1830950|4300|36 months|Accountant|2 years|MORTGAGE|110000|Verified|Aug-18|debt_consolidation|157xx|PA|Individual
1830951|6000|36 months||n/a|MORTGAGE|50000|Source Verified|Aug-18|moving|231xx|VA|Individual
1830952|40000|60 months|Teacher|10+ years|MORTGAGE|155000|Source Verified|Aug-18|debt_consolidation|063xx|CT|Joint App
1830953|9000|36 months|Chef|5 years|RENT|24000|Source Verified|Aug-18|debt_consolidation|483xx|MI|Individual
1830954|7200|36 months|Accountant|5 years|RENT|37000|Verified|Aug-18|credit_card|920xx|CA|Individual
1830955|2000|36 months|Security Officer|< 1 year|RENT|40000|Source Verified|Aug-18|debt_consolidation|789xx|TX|Individual
1830956|8000|36 months|Chef|2 years|MORTGAGE|250000|Source Verified|Aug-18|debt_consolidation|476xx|IN|Individual
1830957|16000|60 months|Carpenter|10+ years|MORTGAGE|105200|Source Verified|Aug-18|home_improvement|211xx|MD|Individual
1830958|6000|36 months|Accountant|5 years|MORTGAGE|76560|Source Verified|Aug-18|home_improvement|891xx|NV|Individual
1830959|10000|36 months|Accountant|10+ years|OWN|60000|Not Verified|Aug-18|debt_consolidation|637xx|MO|Individual
1830960|36000|60 months|Security Officer|4 years|MORTGAGE|75000|Not Verified|Aug-18|debt_consolidation|189xx|PA|Joint App
1830961|21000|60 months|Accountant|10+ years|RENT|62400|Verified|Aug-18|debt_consolidation|641xx|MO|Individual
1830962|25000|60 months|Carpenter|10+ years|MORTGAGE|44000|Source Verified|Aug-18|debt_consolidation|010xx|MA|Joint App
1830963|22000|60 months|Engineer|6 years|RENT|85000|Source Verified|Aug-18|debt_consolidation|114xx|NY|Individual
1830964|13000|36 months|Accountant|5 years|RENT|71280|Not Verified|Aug-18|other|331xx|FL|Individual
1830965|6000|36 months||n/a|RENT|36000|Source Verified|Aug-18|debt_consolidation|276xx|NC|Individual
1830966|40000|60 months|Nurse|10+ years|RENT|128500|Not Verified|Aug-18|credit_card|753xx|TX|Individual
1830967|12000|36 months|Accountant|10+ years|MORTGAGE|70000|Not Verified|Aug-18|credit_card|452xx|OH|Individual
1830968|3000|36 months|IT Manager|3 years|RENT|65000|Not Verified|Aug-18|debt_consolidation|900xx|CA|Individual
1830969|7000|36 months|Accountant|3 years|RENT|40000|Not Verified|Aug-18|other|752xx|TX|Individual
1830970|20000|36 months|Electrician|2 years|MORTGAGE|43000|Verified|Aug-18|debt_consolidation|983xx|WA|Individual
1830971|24000|36 months|Accountant|2 years|RENT|120000|Source Verified|Aug-18|debt_consolidation|190xx|PA|Individual
1830972|35000|60 months|Realtor|1 year|MORTGAGE|40000|Source Verified|Aug-18|debt_consolidation|750xx|TX|Joint App
1830973|16000|36 months||< 1 year|RENT|38000|Not Verified|Aug-18|debt_consolidation|875xx|NM|Individual
1830974|25000|36 months|Sales Manager|5 years|MORTGAGE|116000|Verified|Aug-18|debt_consolidation|221xx|VA|Individual
1830975|12000|60 months||n/a|MORTGAGE|88853.6|Source Verified|Aug-18|debt_consolidation|329xx|FL|Individual
1830976|20000|36 months|Accountant|2 years|RENT|50000|Source Verified|Aug-18|credit_card|296xx|SC|Individual
1830977|18000|60 months||n/a|RENT|5000|Not Verified|Aug-18|major_purchase|775xx|TX|Joint App
1830978|15000|36 months|Accountant|2 years|OWN|65000|Source Verified|Aug-18|debt_consolidation|891xx|NV|Individual
1830979|35000|36 months|Office Manager|10+ years|MORTGAGE|60000|Source Verified|Aug-18|debt_consolidation|217xx|MD|Joint App
1830980|10000|36 months||n/a|RENT|25000|Not Verified|Aug-18|debt_consolidation|104xx|NY|Individual
1830981|20000|36 months||n/a|RENT|100000|Source Verified|Aug-18|credit_card|852xx|AZ|Individual
1830982|4000|36 months|Office Manager|2 years|MORTGAGE|61000|Not Verified|Aug-18|debt_consolidation|275xx|NC|Individual
1830983|30000|60 months|Nurse|3 years|MORTGAGE|55000|Source Verified|Aug-18|home_improvement|760xx|TX|Individual
1830984|6500|36 months|Accountant|< 1 year|RENT|55000|Not Verified|Aug-18|credit_card|122xx|NY|Joint App
1830985|22000|60 months|Accountant|10+ years|MORTGAGE|101000|Verified|Aug-18|debt_consolidation|335xx|FL|Individual
1830986|15000|36 months|Accountant|< 1 year|RENT|39500|Source Verified|Aug-18|credit_card|973xx|OR|Individual
1830987|16000|60 months|Accountant|3 years|RENT|129000|Not Verified|Aug-18|other|852xx|AZ|Individual
1830988|40000|36 months|Accountant|< 1 year|MORTGAGE|95000|Verified|Aug-18|debt_consolidation|919xx|CA|Individual
1830989|7800|36 months|Accountant|10+ years|MORTGAGE|53000|Source Verified|Aug-18|debt_consolidation|130xx|NY|Individual
1830990|21200|60 months|Security Officer|7 years|MORTGAGE|80000|Source Verified|Aug-18|credit_card|430xx|OH|Individual
1830991|15000|60 months|Clerk|10+ years|RENT|62000|Verified|Aug-18|debt_consolidation|629xx|IL|Individual
1830992|40000|60 months|Security Officer|8 years|MORTGAGE|82000|Verified|Aug-18|debt_consolidation|902xx|CA|Joint App
1830993|25000|36 months|Accountant|10+ years|OWN|93600|Not Verified|Aug-18|debt_consolidation|875xx|NM|Individual
1830994|12000|36 months|Chef|1 year|RENT|120500|Not Verified|Aug-18|debt_consolidation|895xx|NV|Individual
1830995|40000|60 months|Bartender|2 years|RENT|65000|Source Verified|Aug-18|credit_card|337xx|FL|Individual
1830996|18000|36 months|Accountant|10+ years|OWN|32000|Source Verified|Aug-18|debt_consolidation|350xx|AL|Individual
1830997|35000|60 months|Accountant|10+ years|RENT|180000|Verified|Aug-18|debt_consolidation|112xx|NY|Individual
1830998|9000|36 months|IT Manager|10+ years|MORTGAGE|80000|Source Verified|Aug-18|debt_consolidation|701xx|LA|Individual
1830999|10000|60 months|Accountant|10+ years|RENT|40000|Not Verified|Aug-18|debt_consolidation|070xx|NJ|Individual
1831000|40000|60 months|Accountant|5 years|RENT|120000|Source Verified|Aug-18|credit_card|750xx|TX|Individual
1831001|5500|36 months|Office Manager|2 years|RENT|24000|Verified|Jul-18|debt_consolidation|114xx|NY|Individual
1831002|21000|60 months|Security Officer|10+ years|RENT|74000|Verified|Jul-18|debt_consolidation|986xx|WA|Individual
1831003|25000|36 months|Carpenter|10+ years|OWN|90000|Source Verified|Jul-18|debt_consolidation|113xx|NY|Individual
1831004|10000|36 months|Accountant|10+ years|RENT|50000|Source Verified|Jul-18|debt_consolidation|251xx|WV|Individual
1831005|6500|36 months|Accountant|10+ years|MORTGAGE|35000|Source Verified|Jul-18|credit_card|027xx|MA|Individual
1831006|25000|36 months|Sales Manager|4 years|RENT|80000|Source Verified|Jul-18|other|100xx|NY|Individual
1831007|25000|36 months|Nurse|10+ years|MORTGAGE|85000|Not Verified|Jul-18|debt_consolidation|923xx|CA|Individual
1831008|12000|60 months|Realtor|10+ years|RENT|58200|Source Verified|Jul-18|debt_consolidation|071xx|NJ|Individual
1831009|15000|60 months|Accountant|4 years|MORTGAGE|75000|Not Verified|Jul-18|credit_card|322xx|FL|Individual
1831010|30000|60 months|Chef|1 year|MORTGAGE|110000|Source Verified|Jul-18|credit_card|379xx|TN|Individual
1831011|20000|36 months|Attorney|3 years|OWN|140000|Not Verified|Jul-18|debt_consolidation|604xx|IL|Individual
1831012|25000|36 months|Security Officer|2 years|MORTGAGE|180000|Not Verified|Jul-18|credit_card|750xx|TX|Individual
1831013|10000|60 months|Accountant|6 years|RENT|60000|Not Verified|Jul-18|debt_consolidation|921xx|CA|Individual
1831014|15000|60 months|Accountant|10+ years|RENT|51000|Source Verified|Jul-18|credit_card|104xx|NY|Individual
1831015|6400|36 months||n/a|MORTGAGE|36000|Source Verified|Jul-18|home_improvement|386xx|MS|Individual
1831016|34000|36 months|Accountant|9 years|OWN|140000|Source Verified|Jul-18|debt_consolidation|481xx|MI|Individual
1831017|6000|36 months|Accountant|10+ years|RENT|61049|Source Verified|Jul-18|moving|278xx|NC|Individual
1831018|15000|36 months|Truck Driver|10+ years|MORTGAGE|48779|Verified|Jul-18|credit_card|441xx|OH|Individual
1831019|4000|36 months|Accountant|10+ years|MORTGAGE|43000|Verified|Jul-18|home_improvement|630xx|MO|Individual
1831020|30000|36 months|Supervisor|7 years|MORTGAGE|106000|Source Verified|Jul-18|debt_consolidation|088xx|NJ|Individual
1831021|35000|60 months|Accountant|5 years|MORTGAGE|100000|Source Verified|Jul-18|debt_consolidation|313xx|GA|Individual
1831022|20000|36 months||n/a|MORTGAGE|48372|Not Verified|Jul-18|debt_consolidation|629xx|IL|Joint App
1831023|35000|60 months|Security Officer|10+ years|MORTGAGE|50000|Verified|Jul-18|debt_consolidation|142xx|NY|Joint App
1831024|22500|36 months|Accountant|10+ years|MORTGAGE|107500|Source Verified|Jul-18|credit_card|303xx|GA|Individual
1831025|7000|36 months|Accountant|10+ years|RENT|39000|Source Verified|Jul-18|debt_consolidation|117xx|NY|Individual
1831026|8000|36 months|Accountant|6 years|MORTGAGE|82500|Source Verified|Jul-18|debt_consolidation|282xx|NC|Individual
1831027|15000|36 months|Accountant|8 years|OWN|37500|Verified|Jul-18|debt_consolidation|765xx|TX|Individual
1831028|12000|36 months|Accountant|1 year|MORTGAGE|114000|Not Verified|Jul-18|home_improvement|379xx|TN|Joint App
1831029|25000|36 months|Accountant|10+ years|MORTGAGE|70000|Source Verified|Jul-18|debt_consolidation|601xx|IL|Individual
1831030|18000|36 months|Chef|3 years|RENT|70000|Not Verified|Jul-18|credit_card|701xx|LA|Individual
1831031|10000|36 months|Bartender|3 years|RENT|35000|Source Verified|Jul-18|credit_card|958xx|CA|Individual
1831032|40000|60 months|Security Officer|3 years|RENT|73761|Verified|Jul-18|debt_consolidation|104xx|NY|Individual
1831033|30000|60 months|Accountant|1 year|RENT|52800|Source Verified|Jul-18|credit_card|907xx|CA|Individual
1831034|2500|36 months|Chef|2 years|MORTGAGE|25000|Not Verified|Jul-18|debt_consolidation|286xx|NC|Joint App
1831035|15000|36 months|Accountant|9 years|RENT|72000|Not Verified|Jul-18|credit_card|333xx|FL|Individual
1831036|32000|60 months|Accountant|3 years|MORTGAGE|65000|Verified|Jul-18|debt_consolidation|370xx|TN|Joint App
1831037|5800|36 months||n/a|MORTGAGE|45000|Source Verified|Jul-18|credit_card|640xx|MO|Individual
1831038|20000|36 months|Nurse|< 1 year|RENT|27312|Verified|Jul-18|car|785xx|TX|Individual
1831039|11200|60 months|Security Officer|3 years|MORTGAGE|35000|Verified|Jul-18|debt_consolidation|724xx|AR|Individual
1831040|7500|36 months|Accountant|1 year|MORTGAGE|95000|Not Verified|Jul-18|credit_card|850xx|AZ|Individual
1831041|10000|60 months|Accountant|3 years|RENT|70000|Source Verified|Jul-18|debt_consolidation|207xx|MD|Individual
1831042|8000|36 months|Accountant|4 years|RENT|58000|Not Verified|Jul-18|credit_card|782xx|TX|Individual
1831043|40000|36 months|Accountant|5 years|RENT|133000|Verified|Jul-18|debt_consolidation|480xx|MI|Individual
1831044|10000|36 months|IT Manager|8 years|RENT|36000|Source Verified|Jul-18|debt_consolidation|100xx|NY|Individual
1830610|18200|36 months|Police officer|1 year|RENT|650000|Not Verified|Aug-18|other|300xx|GA|Individual
1830611|2000|36 months|IT Manager|10+ years|MORTGAGE|130000|Not Verified|Aug-18|debt_consolidation|117xx|NY|Individual
1830612|14500|60 months|Police officer|1 year|MORTGAGE|75000|Verified|Aug-18|debt_consolidation|921xx|CA|Individual
1830613|10000|36 months|Police officer|6 years|MORTGAGE|65000|Not Verified|Aug-18|debt_consolidation|770xx|TX|Individual
1830614|13950|60 months|Police officer|3 years|RENT|60000|Source Verified|Aug-18|debt_consolidation|551xx|MN|Individual
1830615|16000|60 months|Police officer|10+ years|MORTGAGE|100000|Not Verified|Aug-18|debt_consolidation|483xx|MI|Individual
1830616|18000|36 months|Principal|10+ years|OWN|200000|Source Verified|Aug-18|debt_consolidation|302xx|GA|Individual
1830617|27600|36 months|Police officer|10+ years|MORTGAGE|182000|Source Verified|Aug-18|other|773xx|TX|Individual
1830618|16000|60 months|Police officer|9 years|MORTGAGE|119000|Not Verified|Aug-18|debt_consolidation|300xx|GA|Individual
1830619|12000|36 months|Truck Driver|10+ years|OWN|84600|Not Verified|Aug-18|debt_consolidation|559xx|MN|Individual
1830620|9500|36 months|Police officer|1 year|RENT|88000|Not Verified|Aug-18|other|223xx|VA|Individual
1830621|18000|60 months|Security Officer|10+ years|MORTGAGE|90000|Not Verified|Aug-18|debt_consolidation|895xx|NV|Joint App
1830622|20000|36 months|Police officer|2 years|MORTGAGE|80000|Not Verified|Aug-18|debt_consolidation|750xx|TX|Individual
1830623|12000|36 months|Police officer|10+ years|RENT|110000|Source Verified|Aug-18|debt_consolidation|900xx|CA|Individual
1830624|9600|36 months|Police officer|6 years|RENT|76000|Not Verified|Aug-18|debt_consolidation|472xx|IN|Individual
1830625|2400|36 months|Office Manager|8 years|RENT|90000|Not Verified|Aug-18|other|926xx|CA|Individual
1830626|6000|36 months||n/a|MORTGAGE|88953.6|Not Verified|Aug-18|home_improvement|070xx|NJ|Individual
1830627|20000|36 months|Nurse|1 year|OWN|50000|Not Verified|Aug-18|debt_consolidation|374xx|TN|Individual
1830628|20000|60 months|Police officer|10+ years|MORTGAGE|55000|Not Verified|Aug-18|credit_card|481xx|MI|Individual
1830629|6300|36 months|Nurse|4 years|MORTGAGE|70000|Not Verified|Aug-18|debt_consolidation|463xx|IN|Individual
1830630|10000|36 months|Police officer|10+ years|MORTGAGE|105000|Not Verified|Aug-18|home_improvement|760xx|TX|Individual
1830631|25000|60 months|Police officer|10+ years|OWN|54000|Not Verified|Aug-18|debt_consolidation|292xx|SC|Individual
1830632|30000|60 months|Supervisor|3 years|RENT|60000|Source Verified|Aug-18|debt_consolidation|551xx|MN|Individual
1830633|9600|36 months|Police officer|10+ years|RENT|82000|Not Verified|Aug-18|debt_consolidation|921xx|CA|Individual
1830634|22400|60 months|Security Officer|6 years|RENT|85000|Not Verified|Aug-18|debt_consolidation|905xx|CA|Individual
1830635|35000|36 months|Security Officer|10+ years|RENT|200000|Not Verified|Aug-18|credit_card|112xx|NY|Individual
1830636|7500|36 months|Police officer|10+ years|MORTGAGE|98000|Not Verified|Aug-18|debt_consolidation|530xx|WI|Individual
1830637|8000|36 months|Security Officer|10+ years|RENT|88300|Not Verified|Aug-18|debt_consolidation|945xx|CA|Individual
1830638|20000|36 months|Accountant|< 1 year|RENT|75400|Not Verified|Aug-18|credit_card|797xx|TX|Individual
1830639|10000|60 months|Sales Manager|7 years|OWN|98000|Not Verified|Aug-18|credit_card|238xx|VA|Individual
1830640|12000|60 months|Chef|4 years|OWN|48000|Not Verified|Aug-18|debt_consolidation|921xx|CA|Individual
1830641|3250|36 months||n/a|MORTGAGE|44000|Not Verified|Aug-18|car|624xx|IL|Individual
1830642|30000|36 months|Police officer|4 years|OWN|60000|Source Verified|Aug-18|debt_consolidation|890xx|NV|Individual
1830643|4800|36 months|Police officer|5 years|RENT|127649|Source Verified|Aug-18|debt_consolidation|919xx|CA|Individual
1830644|15825|60 months|Police officer|2 years|MORTGAGE|96000|Not Verified|Aug-18|debt_consolidation|765xx|TX|Individual
1830645|9000|36 months|Police officer|10+ years|MORTGAGE|33000|Not Verified|Aug-18|debt_consolidation|315xx|GA|Individual
1830646|15000|36 months||n/a|RENT|55000|Not Verified|Aug-18|other|900xx|CA|Individual
1830647|9500|36 months|Supervisor|10+ years|RENT|80000|Source Verified|Aug-18|credit_card|902xx|CA|Individual
1830648|11000|36 months|Accountant|10+ years|MORTGAGE|98000|Not Verified|Aug-18|debt_consolidation|328xx|FL|Individual
1830649|7000|36 months|Chef|10+ years|RENT|115000|Not Verified|Aug-18|debt_consolidation|774xx|TX|Individual
1830650|13000|36 months|Truck Driver|1 year|OWN|160000|Not Verified|Aug-18|debt_consolidation|770xx|TX|Individual
1830651|15000|36 months|Police officer|10+ years|RENT|55000|Not Verified|Aug-18|debt_consolidation|217xx|MD|Individual
1830652|36000|60 months|Police officer|10+ years|RENT|150000|Source Verified|Aug-18|debt_consolidation|850xx|AZ|Individual
1830653|15000|60 months|Police officer|10+ years|OWN|89640|Source Verified|Aug-18|debt_consolidation|064xx|CT|Individual
1830654|35000|36 months|Police officer|5 years|OWN|74000|Verified|Aug-18|debt_consolidation|276xx|NC|Individual
1830655|20000|60 months|Electrician|2 years|RENT|70000|Not Verified|Aug-18|credit_card|110xx|NY|Individual
1830656|3600|36 months|Electrician|10+ years|RENT|67000|Not Verified|Aug-18|other|917xx|CA|Individual
1830657|10000|36 months|Police officer|3 years|RENT|35000|Not Verified|Aug-18|credit_card|921xx|CA|Individual
1830658|24000|36 months|Police officer|10+ years|OWN|150000|Source Verified|Aug-18|debt_consolidation|308xx|GA|Individual
1830659|25000|36 months|Security Officer|10+ years|RENT|147000|Not Verified|Aug-18|debt_consolidation|953xx|CA|Individual
1830660|39600|60 months|Police officer|< 1 year|RENT|140000|Source Verified|Aug-18|debt_consolidation|282xx|NC|Individual
